order_id,order_date,customer_id,product_category,region,sales_amount,discount,profit,payment_method
3258,2023-09-09,1242,Clothing,West,2118.89,28.44,489.77,Debit Card
3259,2023-11-01,4629,Grocery,East,1919.29,19.72,173.52,UPI
3260,2023-03-19,4898,Clothing,West,458.97,9.67,120.76,UPI
3261,2023-04-12,1930,Grocery,West,2254.08,29.54,373.08,UPI
3262,2023-10-12,2097,Clothing,South,953.61,13.44,371.33,UPI
3263,2023-10-21,1344,Electronics,East,4252.35,2.93,708.33,Cash
3264,2023-10-22,4863,Grocery,South,4683.67,1.57,1882.48,UPI
3265,2023-10-28,2381,Furniture,East,1554.97,8.27,325.37,Cash
3266,2023-09-23,2624,Electronics,West,2436.23,24.98,1128.01,Cash
3267,2023-01-20,3963,Grocery,West,4140.93,5.51,2005.48,Debit Card
3268,2023-09-12,4100,Clothing,West,1421.64,25.11,506.71,Cash
3269,2023-06-24,3886,Clothing,North,4349.51,14.97,2139.54,Debit Card
3270,2023-10-03,4067,Clothing,West,488.67,5.56,156.13,UPI
3271,2023-02-23,4154,Grocery,West,4532.45,13.17,1296.97,Debit Card
3272,2023-07-02,3739,Furniture,South,359.14,6.42,111.14,Credit Card
3273,2023-08-22,2524,Furniture,North,3217.31,10.55,765.45,Cash
3274,2023-08-31,3105,Electronics,North,4205.88,0.63,714.08,Debit Card
3275,2023-11-13,2888,Grocery,North,2158.44,16.22,471.6,Debit Card
3276,2023-12-03,4052,Clothing,East,2724.54,27.72,648.04,UPI
3277,2023-08-07,1758,Furniture,East,3940.91,11.29,793.38,UPI
3278,2023-08-23,4167,Furniture,North,4613.31,25.79,2201.09,Cash
3279,2023-02-13,2939,Electronics,West,3388.5,4.96,901.66,Credit Card
3280,2023-02-07,3126,Grocery,East,4087.02,3.82,1671.41,UPI
3281,2023-05-14,2914,Grocery,West,2408.79,29.59,819.61,UPI
3282,2023-09-13,1115,Grocery,North,1403.84,29.13,407.33,UPI
3283,2023-07-15,3709,Furniture,South,2670.65,12.34,975.65,Credit Card
3284,2023-09-18,3316,Grocery,East,227.61,12.31,18.82,Credit Card
3285,2023-08-18,3724,Grocery,East,1950.12,20.65,636.7,Cash
3286,2023-12-23,2134,Furniture,North,2991.27,18.21,1417.93,Debit Card
3287,2023-08-04,4060,Clothing,South,3731.14,23.34,1582.43,Cash
3288,2023-08-11,3603,Electronics,North,2789.62,13.88,362.73,Credit Card
3289,2023-04-02,2458,Grocery,South,4807.02,0.84,1951.07,Credit Card
3290,2023-02-08,1393,Furniture,East,3489.08,2.58,1673.11,UPI
3291,2023-04-27,4708,Grocery,South,2747.31,9.37,355.02,Credit Card
3292,2023-11-19,2640,Furniture,South,3342.38,11.16,1336.44,UPI
3293,2023-03-24,1078,Electronics,North,3575.23,15.29,1057.1,Debit Card
3294,2023-04-29,4582,Furniture,North,996.23,9.87,219.78,Debit Card
3295,2023-11-05,4178,Clothing,North,1956.73,15.5,283.67,UPI
3296,2023-03-12,4342,Electronics,West,1121.62,24.52,114.11,Credit Card
3297,2023-08-03,2184,Clothing,South,2184.06,24.16,925.13,Debit Card
3298,2023-09-24,4975,Electronics,North,718.14,10.31,181.4,Cash
3299,2023-06-15,4347,Clothing,North,707.22,24.63,191.78,Debit Card
3300,2023-11-03,2308,Grocery,West,765.42,10.58,171.26,Cash
3301,2023-03-21,1069,Furniture,South,2476.59,18.85,259.53,UPI
3302,2023-04-27,2614,Grocery,East,4311.67,21.99,1513.36,Credit Card
3303,2023-02-25,1847,Clothing,West,2663.93,12.68,344.69,Cash
3304,2023-12-30,4883,Clothing,North,3841.45,13.29,1903.43,Credit Card
3305,2023-03-01,2022,Electronics,West,4334.17,18.35,1311.27,Credit Card
3306,2023-04-28,1899,Clothing,South,4442.3,23.32,898.09,Credit Card
3307,2023-04-05,4799,Clothing,East,2221.63,8.07,363.86,Cash
3308,2023-06-24,1896,Electronics,East,167.11,16.9,43.83,Credit Card
3309,2023-01-07,1310,Furniture,North,4929.46,0.06,1825.7,Credit Card
3310,2023-07-25,1551,Grocery,West,4943.53,29.87,988.64,Debit Card
3311,2023-09-13,2929,Electronics,East,3712.71,10.48,1005.06,Cash
3312,2023-05-07,4213,Electronics,South,4219.65,25.34,868.48,UPI
3313,2023-11-17,1351,Clothing,North,1945.35,11.45,934.87,Debit Card
3314,2023-08-17,1524,Grocery,North,4866.52,11.6,2255.06,Credit Card
3315,2023-12-12,2635,Electronics,North,3301.91,22.03,945.91,Cash
3316,2023-06-06,3588,Grocery,West,4461.56,14.41,1234.87,Credit Card
3317,2023-10-26,4268,Furniture,East,3861.77,3.76,1926.61,Debit Card
3318,2023-12-13,3158,Electronics,North,1231.79,11.66,593.41,UPI
3319,2023-05-04,1703,Electronics,North,2450.18,22.45,587.3,Credit Card
3320,2023-02-08,1791,Furniture,South,2815.28,4.94,1015.37,UPI
3321,2023-09-07,3900,Furniture,East,3510.95,19.65,755.52,UPI
3322,2023-02-15,4882,Grocery,South,2601.02,19.39,1016.12,UPI
3323,2023-05-02,3517,Grocery,West,3000.76,16.02,446.78,Credit Card
3324,2023-07-14,3393,Electronics,North,4168.88,28.73,1380.27,Cash
3325,2023-09-17,3798,Electronics,West,2318.43,1.86,812.7,Credit Card
3326,2023-04-04,2462,Grocery,South,4523.53,26.61,1537.17,Debit Card
3327,2023-12-22,4376,Furniture,West,4501.71,8.45,2066.42,Credit Card
3328,2023-12-01,3221,Furniture,East,3975.53,24.11,913.79,Credit Card
3329,2023-12-26,3983,Grocery,West,877.34,5.49,406.57,Debit Card
3330,2023-04-01,1883,Clothing,West,3056.79,22.4,1442.45,Credit Card
3331,2023-11-22,1601,Electronics,West,1597.94,18.73,542.31,Credit Card
3332,2023-05-08,3217,Clothing,East,4650.78,23.19,1024.24,Credit Card
3333,2023-09-05,2262,Furniture,South,486.86,27.49,110.18,Debit Card
3334,2023-09-08,1785,Electronics,West,3717.86,8.26,409.25,Credit Card
3335,2023-02-08,1766,Grocery,South,2432.65,15.83,938.95,Debit Card
3336,2023-07-22,4350,Grocery,North,4476.91,29.4,717.51,Cash
3337,2023-10-17,3702,Furniture,North,4070.32,12.04,687.31,Cash
3338,2023-05-09,4740,Furniture,West,3560.01,14.63,879.72,Debit Card
3339,2023-06-28,1041,Grocery,East,2620.35,21.76,1069.35,Credit Card
3340,2023-11-28,2491,Furniture,West,4815.0,1.56,2016.96,Debit Card
3341,2023-04-25,4737,Grocery,North,1215.96,19.45,320.62,Credit Card
3342,2023-05-18,1283,Clothing,North,1976.72,19.69,647.29,UPI
3343,2023-05-02,3708,Grocery,South,2336.19,17.15,1087.01,Debit Card
3344,2023-10-31,3083,Electronics,South,3918.49,10.28,493.78,Cash
3345,2023-06-09,3758,Clothing,East,3142.52,25.06,562.94,Cash
3346,2023-11-26,4322,Grocery,West,4462.61,7.33,1791.26,UPI
3347,2023-12-13,4098,Electronics,East,4511.03,16.25,1094.01,Cash
3348,2023-04-12,4660,Grocery,West,1416.04,4.84,447.22,Credit Card
3349,2023-05-31,1524,Clothing,West,2085.45,15.08,298.43,Credit Card
3350,2023-12-06,1680,Electronics,East,2875.29,15.51,1006.35,Cash
3351,2023-01-14,4681,Grocery,East,2270.67,2.18,281.39,UPI
3352,2023-04-23,4262,Grocery,East,1753.31,12.13,363.84,Cash
3353,2023-12-06,4808,Clothing,West,294.37,19.99,79.43,Debit Card
3354,2023-08-05,2607,Furniture,East,604.85,5.25,267.38,Cash
3355,2023-03-29,1028,Electronics,North,1664.44,6.6,446.86,Credit Card
3356,2023-09-04,2969,Clothing,North,2319.22,9.7,683.63,Debit Card
3357,2023-05-24,3788,Furniture,North,4068.25,28.35,1266.58,Debit Card
3358,2023-06-06,2392,Furniture,West,1735.04,6.01,716.0,Debit Card
3359,2023-07-29,1706,Electronics,South,3293.8,9.22,1242.56,Debit Card
3360,2023-06-06,2158,Grocery,South,2980.23,16.76,342.2,Debit Card
3361,2023-02-28,4553,Grocery,West,4430.68,3.59,2025.71,Debit Card
3362,2023-07-05,4988,Grocery,North,4072.19,18.65,401.19,UPI
3363,2023-05-22,2881,Grocery,East,1236.54,21.64,110.06,Cash
3364,2023-10-14,1210,Furniture,West,2220.83,15.43,535.4,Credit Card
3365,2023-06-10,2060,Clothing,North,3614.78,4.94,717.3,Cash
3366,2023-02-07,4404,Grocery,East,1798.04,12.0,697.26,Credit Card
3367,2023-01-18,2836,Electronics,West,2502.96,4.77,970.39,Cash
3368,2023-09-12,2006,Grocery,North,4547.04,16.42,1186.05,Credit Card
3369,2023-10-28,1826,Electronics,East,3543.12,0.53,1725.57,Debit Card
3370,2023-04-14,1628,Clothing,East,112.1,6.41,44.98,Debit Card
3371,2023-09-13,3066,Grocery,East,1664.0,1.1,820.3,Credit Card
3372,2023-06-07,3816,Electronics,South,3410.72,26.3,1492.27,Cash
3373,2023-11-01,4364,Electronics,North,4810.38,20.05,2157.06,UPI
3374,2023-12-28,4733,Furniture,South,2052.06,22.02,837.79,Credit Card
3375,2023-07-12,4935,Grocery,West,3224.49,12.99,475.89,Credit Card
3376,2023-04-26,4561,Clothing,East,2793.64,23.84,1238.47,Debit Card
3377,2023-09-24,3689,Furniture,West,3180.18,13.02,782.55,UPI
3378,2023-03-13,4659,Electronics,East,478.35,0.96,111.58,Credit Card
3379,2023-12-30,1422,Grocery,North,4712.66,10.36,2157.47,UPI
3380,2023-03-28,4365,Furniture,North,1678.28,24.64,158.01,Cash
3381,2023-05-14,4671,Grocery,East,1289.33,2.2,216.93,Debit Card
3382,2023-12-17,4417,Grocery,South,2557.58,29.8,1047.34,Cash
3383,2023-08-13,1462,Grocery,South,3649.92,27.15,1156.88,Cash
3384,2023-02-12,2301,Furniture,East,3357.11,19.95,1387.57,UPI
3385,2023-12-09,1016,Electronics,South,1937.58,18.56,334.86,Cash
3386,2023-02-24,1393,Electronics,South,441.77,8.74,166.81,Credit Card
3387,2023-07-13,4905,Grocery,South,2652.86,17.91,373.52,UPI
3388,2023-08-12,3109,Electronics,East,1419.62,20.61,607.16,Debit Card
3389,2023-09-25,1244,Grocery,North,4348.73,24.01,1146.27,Cash
3390,2023-05-22,1807,Grocery,South,1990.28,26.57,614.15,UPI
3391,2023-06-05,2725,Grocery,East,1681.15,8.03,613.11,Credit Card
3392,2023-11-24,2294,Electronics,East,2263.8,28.43,488.98,Debit Card
3393,2023-05-31,4218,Furniture,East,1124.79,11.55,304.76,UPI
3394,2023-11-18,3233,Electronics,East,1644.83,27.72,471.86,Credit Card
3395,2023-11-03,1664,Grocery,East,273.95,4.43,90.53,Debit Card
3396,2023-02-24,1235,Clothing,North,1640.93,3.05,479.25,UPI
3397,2023-04-06,3503,Grocery,East,3698.64,3.98,1017.11,Credit Card
3398,2023-08-15,4025,Furniture,South,3809.32,0.65,440.35,UPI
3399,2023-02-07,3492,Electronics,West,4129.71,2.18,977.52,Debit Card
3400,2023-09-13,2588,Grocery,East,854.79,19.9,130.08,Credit Card
3401,2023-02-07,2900,Furniture,North,4960.15,21.48,1811.87,Cash
3402,2023-11-05,2780,Clothing,East,2746.69,1.37,1143.61,Debit Card
3403,2023-09-30,3705,Grocery,North,2516.65,3.79,644.75,Cash
3404,2023-07-20,4394,Electronics,West,2957.27,3.24,760.95,UPI
3405,2023-01-16,1478,Furniture,North,110.34,18.01,36.5,Debit Card
3406,2023-12-23,4901,Furniture,East,2738.97,26.41,1099.98,Debit Card
3407,2023-06-05,1843,Clothing,South,2161.34,26.45,1028.82,Credit Card
3408,2023-04-06,2268,Grocery,North,1793.53,4.02,805.48,UPI
3409,2023-07-22,3567,Grocery,East,939.17,23.16,376.66,Cash
3410,2023-04-05,3071,Furniture,North,4025.58,25.31,1473.6,Debit Card
3411,2023-12-04,3624,Grocery,South,3768.27,11.02,1495.99,Debit Card
3412,2023-03-02,4922,Electronics,West,4413.15,20.55,1135.68,Cash
3413,2023-08-14,4780,Grocery,South,314.49,1.47,124.74,Cash
3414,2023-03-31,4221,Electronics,West,1239.53,1.56,376.75,Cash
3415,2023-03-16,1238,Electronics,West,3132.99,4.56,1104.64,UPI
3416,2023-07-15,1798,Electronics,West,4016.11,13.06,871.3,Credit Card
3417,2023-03-06,3817,Electronics,North,2293.75,17.03,719.14,UPI
3418,2023-05-30,1639,Furniture,West,4852.65,27.72,1362.5,Cash
3419,2023-04-10,1884,Furniture,East,724.8,13.73,205.37,Credit Card
3420,2023-08-01,4840,Grocery,South,2543.08,3.07,1223.24,Debit Card
3421,2023-03-18,2056,Electronics,North,3114.97,7.83,1451.08,Cash
3422,2023-06-26,4049,Clothing,West,3106.58,7.14,1457.56,Cash
3423,2023-10-25,2056,Furniture,West,2903.8,6.49,1422.27,UPI
3424,2023-12-23,2569,Grocery,East,4414.1,6.19,2036.76,Cash
3425,2023-07-24,2701,Electronics,West,452.73,2.47,172.5,Credit Card
3426,2023-01-14,2522,Grocery,South,4535.94,0.1,999.8,Debit Card
3427,2023-07-28,1478,Furniture,East,2370.09,10.34,1024.13,Debit Card
3428,2023-12-19,2504,Clothing,East,1367.57,10.65,418.46,Credit Card
3429,2023-04-01,2970,Clothing,North,848.95,15.51,209.31,Debit Card
3430,2023-08-30,3425,Grocery,West,774.39,11.26,120.84,Credit Card
3431,2023-12-28,3294,Furniture,West,735.41,9.02,251.41,UPI
3432,2023-12-31,2719,Grocery,South,2181.36,29.62,298.45,UPI
3433,2023-09-04,2919,Grocery,South,4568.31,6.92,489.71,Cash
3434,2023-10-14,1526,Clothing,West,2695.2,4.81,1289.75,Cash
3435,2023-03-14,2160,Electronics,West,1568.18,10.24,215.62,Cash
3436,2023-11-25,4598,Electronics,West,4412.03,6.04,1356.64,Cash
3437,2023-08-31,2687,Grocery,West,1451.99,3.93,516.8,UPI
3438,2023-11-29,1977,Grocery,South,2702.83,8.89,812.41,Cash
3439,2023-04-28,1179,Electronics,North,1500.57,25.23,328.26,UPI
3440,2023-03-15,2864,Furniture,West,2886.91,28.43,991.0,Debit Card
3441,2023-05-14,1393,Electronics,West,2700.62,29.6,343.92,Debit Card
3442,2023-09-02,1128,Grocery,South,4938.54,22.67,1028.42,Cash
3443,2023-04-15,4455,Clothing,South,2976.57,24.89,1425.0,Credit Card
3444,2023-06-24,1436,Furniture,South,2718.81,10.88,1221.94,Cash
3445,2023-09-08,4610,Electronics,West,4797.22,22.96,1973.27,Debit Card
3446,2023-05-22,1540,Electronics,South,3934.37,11.31,833.37,Debit Card
3447,2023-08-04,1131,Clothing,West,2697.29,25.07,818.21,Credit Card
3448,2023-05-21,3937,Clothing,South,3058.23,2.3,768.82,Credit Card
3449,2023-01-16,3680,Furniture,West,3517.64,22.34,898.62,UPI
3450,2023-05-21,3869,Grocery,North,1961.65,11.03,548.04,UPI
3451,2023-07-22,3664,Grocery,North,2042.8,17.73,958.65,Cash
3452,2023-07-17,2112,Electronics,North,1711.31,18.61,220.9,Credit Card
3453,2023-09-22,3462,Furniture,South,4970.02,15.39,1356.86,Debit Card
3454,2023-08-09,3959,Furniture,North,2975.54,16.69,336.82,Debit Card
3455,2023-09-26,3630,Grocery,East,4583.62,28.55,1247.41,Cash
3456,2023-07-01,3657,Clothing,South,2020.19,7.97,709.18,Debit Card
3457,2023-01-17,4739,Electronics,East,4917.71,9.68,1349.2,UPI
3458,2023-04-14,2703,Electronics,East,358.33,13.89,127.94,Cash
3459,2023-04-19,3963,Furniture,West,3716.61,0.53,860.91,UPI
3460,2023-04-05,2691,Clothing,North,3138.1,16.99,1326.35,UPI
3461,2023-04-11,1033,Clothing,South,4201.16,1.78,2052.95,Credit Card
3462,2023-07-14,4552,Electronics,South,3225.62,22.98,1279.94,Debit Card
3463,2023-03-16,4161,Electronics,South,4205.93,27.77,988.65,UPI
3464,2023-06-22,4546,Clothing,South,4821.95,11.42,1324.1,Cash
3465,2023-12-31,1717,Furniture,East,4920.09,20.71,2075.62,UPI
3466,2023-05-01,2780,Clothing,West,1448.41,5.22,393.9,Cash
3467,2023-12-16,2901,Electronics,East,4350.29,21.21,1679.85,UPI
3468,2023-10-18,4667,Furniture,North,1339.65,22.74,165.1,Credit Card
3469,2023-07-03,1791,Grocery,North,2792.65,8.55,569.52,Cash
3470,2023-08-25,1456,Clothing,West,735.06,11.74,201.8,Debit Card
3471,2023-08-02,3323,Clothing,West,4329.86,18.91,474.14,Debit Card
3472,2023-10-30,2107,Grocery,North,2934.05,22.61,647.02,Credit Card
3473,2023-02-22,3232,Clothing,South,4170.36,28.89,1551.88,Debit Card
3474,2023-05-07,1040,Clothing,South,350.51,12.31,123.97,Debit Card
3475,2023-03-31,3154,Electronics,West,2771.19,11.92,650.44,Cash
3476,2023-02-02,1653,Grocery,North,2822.04,13.73,525.65,Credit Card
3477,2023-08-19,4795,Grocery,East,4085.56,4.91,992.01,Cash
3478,2023-03-30,1783,Furniture,West,1557.72,2.26,384.18,Credit Card
3479,2023-03-03,2521,Clothing,South,3176.09,2.73,1280.95,Cash
3480,2023-10-28,1387,Grocery,East,418.5,10.56,73.08,UPI
3481,2023-02-25,3123,Clothing,East,2811.36,18.79,1267.66,Credit Card
3482,2023-05-19,2552,Clothing,West,505.54,5.82,107.56,Cash
3483,2023-02-08,3931,Grocery,South,2506.12,29.94,720.85,UPI
3484,2023-09-18,3680,Clothing,East,1961.84,2.75,706.14,Credit Card
3485,2023-07-13,3443,Furniture,South,352.78,2.99,98.18,Cash
3486,2023-04-08,1174,Grocery,East,1077.43,17.29,189.26,Credit Card
3487,2023-04-13,4657,Clothing,North,4367.04,9.07,1485.7,UPI
3488,2023-08-19,3540,Clothing,North,4230.15,12.39,1694.82,Credit Card
3489,2023-08-13,2220,Electronics,West,2108.02,7.69,738.86,Debit Card
3490,2023-07-24,4051,Grocery,South,511.1,7.87,122.93,UPI
3491,2023-02-28,1604,Electronics,West,3139.06,15.43,953.22,Debit Card
3492,2023-02-16,4638,Electronics,West,2472.74,20.7,991.04,UPI
3493,2023-01-24,2489,Furniture,West,1057.42,8.38,288.83,Cash
3494,2023-02-01,1262,Clothing,South,4320.67,10.09,545.74,Credit Card
3495,2023-12-30,3191,Grocery,West,3495.87,1.56,1615.86,Credit Card
3496,2023-04-14,1640,Clothing,East,587.73,3.58,172.59,Debit Card
3497,2023-01-14,1526,Clothing,West,1803.98,13.62,821.47,Credit Card
3498,2023-10-20,4045,Grocery,West,4629.12,28.27,1808.27,Cash
3499,2023-05-10,1127,Electronics,North,3202.42,21.78,916.19,Debit Card
3500,2023-12-04,4147,Electronics,North,3991.86,28.92,1789.98,Debit Card
3501,2023-08-22,2483,Clothing,North,3319.86,5.59,1444.24,Credit Card
3502,2023-12-13,2493,Clothing,West,1216.46,11.3,323.58,Cash
3503,2023-05-15,3706,Electronics,South,162.79,9.87,19.13,UPI
3504,2023-05-02,1694,Electronics,East,3297.49,3.95,424.75,Cash
3505,2023-03-24,4560,Clothing,North,4905.25,15.13,754.61,UPI
3506,2023-04-27,1633,Grocery,North,655.92,12.67,222.84,Cash
3507,2023-11-14,4790,Furniture,South,1594.48,11.2,376.51,Cash
3508,2023-01-03,4754,Clothing,East,395.0,5.18,78.94,Credit Card
3509,2023-06-14,3473,Furniture,North,231.26,29.96,84.48,Cash
3510,2023-09-26,1732,Grocery,West,1722.11,9.05,182.72,Cash
3511,2023-12-14,2246,Grocery,West,3094.8,9.0,1199.06,Debit Card
3512,2023-06-30,1327,Electronics,North,4728.26,3.61,1798.03,Cash
3513,2023-02-27,1015,Furniture,East,4923.34,14.29,2378.64,Debit Card
3514,2023-02-28,2540,Electronics,East,427.42,4.65,113.74,UPI
3515,2023-01-06,2417,Grocery,West,432.65,21.14,116.95,Cash
3516,2023-08-17,1300,Grocery,North,3506.5,14.1,1203.31,Credit Card
3517,2023-08-22,1646,Grocery,North,238.7,12.76,69.44,Cash
3518,2023-10-31,2491,Electronics,West,3231.22,14.04,1565.35,Debit Card
3519,2023-10-03,3333,Clothing,East,4836.89,11.68,1210.87,Cash
3520,2023-05-26,2400,Clothing,North,4630.37,11.98,930.84,Cash
3521,2023-06-20,2591,Electronics,West,3314.86,8.13,640.78,UPI
3522,2023-06-03,4621,Furniture,North,160.04,13.38,7.3,Debit Card
3523,2023-04-04,3850,Electronics,East,1141.81,21.89,114.57,Cash
3524,2023-12-31,4392,Clothing,South,4461.95,2.83,1988.6,Debit Card
3525,2023-05-24,2663,Electronics,South,753.61,19.2,321.61,Cash
3526,2023-08-08,4493,Electronics,West,352.34,15.87,46.82,Credit Card
3527,2023-03-02,1609,Electronics,East,4392.55,10.38,1000.23,Credit Card
3528,2023-03-12,2789,Grocery,South,1060.64,11.88,338.39,UPI
3529,2023-04-28,1119,Furniture,West,1401.78,7.38,626.46,UPI
3530,2023-10-06,2183,Clothing,South,1308.0,9.69,127.14,Debit Card
3531,2023-12-23,4009,Grocery,North,2277.24,18.79,509.37,Cash
3532,2023-05-12,1572,Grocery,West,4009.81,17.19,1494.64,Debit Card
3533,2023-03-04,1499,Grocery,South,1011.55,12.53,341.23,Credit Card
3534,2023-03-14,2697,Furniture,West,1576.82,7.59,374.66,UPI
3535,2023-08-13,2803,Grocery,North,358.05,13.9,104.11,Credit Card
3536,2023-12-07,3241,Electronics,East,1249.52,19.21,481.04,Debit Card
3537,2023-04-15,4648,Furniture,East,966.46,9.68,201.65,Debit Card
3538,2023-10-23,1969,Grocery,East,523.03,2.42,109.17,Credit Card
3539,2023-07-07,4286,Grocery,South,960.59,16.84,244.18,Cash
3540,2023-12-09,1880,Furniture,North,3136.46,2.12,1046.47,Credit Card
3541,2023-01-24,1777,Grocery,South,3741.39,4.37,1544.38,Credit Card
3542,2023-10-16,4339,Clothing,North,2045.03,28.02,359.97,UPI
3543,2023-10-23,1519,Electronics,West,2647.52,11.65,706.82,UPI
3544,2023-12-30,4122,Furniture,East,314.39,25.07,27.43,Credit Card
3545,2023-05-31,3697,Electronics,West,2852.65,14.62,880.74,Credit Card
3546,2023-10-24,2322,Furniture,East,1268.62,27.85,305.48,Cash
3547,2023-11-28,4071,Clothing,North,1232.66,9.29,296.86,Credit Card
3548,2023-07-03,4101,Grocery,West,4486.36,23.53,815.9,Credit Card
3549,2023-04-30,3250,Furniture,East,445.56,0.94,102.48,Cash
3550,2023-02-27,4471,Furniture,West,103.13,4.19,6.2,UPI
3551,2023-01-09,3629,Clothing,North,732.64,2.31,262.87,UPI
3552,2023-08-28,2148,Electronics,East,4554.02,29.69,1955.7,UPI
3553,2023-03-20,5000,Grocery,East,1136.47,25.88,251.76,UPI
3554,2023-06-02,1849,Furniture,North,2207.58,10.5,349.51,Cash
3555,2023-07-30,3028,Electronics,East,2533.95,29.1,524.29,Cash
3556,2023-02-17,4434,Furniture,South,2717.06,1.17,808.81,Credit Card
3557,2023-04-24,4820,Electronics,East,4228.6,4.73,1129.18,Debit Card
3558,2023-03-09,2678,Clothing,South,3963.03,19.39,1511.76,Cash
3559,2023-09-09,1137,Electronics,East,2214.51,17.46,655.25,Cash
3560,2023-06-19,2241,Furniture,South,4742.48,12.88,691.89,UPI
3561,2023-01-26,4151,Furniture,South,4126.1,27.42,1990.53,Cash
3562,2023-09-05,3815,Electronics,East,2450.15,13.93,612.9,Credit Card
3563,2023-10-31,1254,Clothing,East,4373.85,18.42,594.57,Cash
3564,2023-06-03,4378,Clothing,West,2752.71,26.38,888.05,Cash
3565,2023-06-03,1893,Grocery,West,4077.63,27.98,630.62,Credit Card
3566,2023-08-05,4853,Electronics,East,906.06,29.43,295.43,Cash
3567,2023-05-13,1056,Clothing,South,1577.39,6.72,378.89,UPI
3568,2023-06-07,4943,Furniture,South,2616.6,16.1,811.9,Credit Card
3569,2023-02-07,1295,Electronics,South,1184.88,7.48,394.42,Cash
3570,2023-06-23,3006,Furniture,West,1784.88,25.97,320.08,Credit Card
3571,2023-07-21,1345,Grocery,North,1822.22,13.53,629.9,Cash
3572,2023-04-25,3954,Electronics,North,1044.54,6.59,275.25,Credit Card
3573,2023-02-17,4148,Grocery,South,1967.78,3.26,795.1,Cash
3574,2023-04-19,2822,Furniture,South,3436.32,29.35,614.4,Debit Card
3575,2023-06-02,4437,Furniture,North,4648.02,3.24,678.88,Cash
3576,2023-10-19,4197,Furniture,East,4189.76,16.25,1420.97,UPI
3577,2023-11-27,3128,Furniture,East,3336.35,18.81,656.94,Credit Card
3578,2023-05-25,1048,Clothing,North,3675.03,22.94,1176.97,UPI
3579,2023-10-12,3505,Electronics,East,2478.56,10.16,453.67,Debit Card
3580,2023-06-24,1215,Furniture,South,4426.02,8.52,738.92,Cash
3581,2023-07-03,2639,Grocery,North,4689.22,15.54,1655.23,UPI
3582,2023-10-07,1366,Furniture,North,4695.25,16.7,1942.21,Credit Card
3583,2023-09-22,4988,Grocery,South,390.5,14.76,128.96,Credit Card
3584,2023-12-18,4725,Clothing,South,818.0,1.63,334.3,UPI
3585,2023-10-14,4798,Clothing,South,2922.16,20.71,677.25,Debit Card
3586,2023-05-08,3599,Clothing,South,399.84,28.57,90.03,UPI
3587,2023-08-27,1264,Furniture,East,1864.34,25.58,279.39,Debit Card
3588,2023-10-08,4029,Electronics,West,2911.39,25.56,768.15,UPI
3589,2023-12-11,2408,Grocery,West,2979.47,15.83,815.25,Credit Card
